Sentences,Sentiment
"Đồng thời, Công ty này bị phạt 100 triệu đồng theo quy định tại điểm a khoản 4 Điều 42 Nghị định số 156/2020/NĐ-CP ngày 31/12/2020 của Chính phủ quy định xử phạt vi phạm hành chính trong lĩnh vực chứng khoán và thị trường chứng khoán (Nghị định số 156/2020/NĐ-CP) do không công bố đối với thông tin phải công bố theo quy định pháp luật",0
"So với giá vàng thế giới quy đổi, giá vàng miếng SJC bán lẻ đang cao hơn xấp xỉ 12 triệu đồng/lượng",1
" Dự báo cả năm 2023, thị trường này sẽ đóng góp 1,7 tỷ USD doanh số xuất khẩu cho thủy sản Việt Nam, ít hơn 23% so với năm 2022.Tại thị trường Hoa Kỳ, các phân tích cho thấy đơn đặt hàng từ các hãng bán lẻ, nhu cầu nhập hàng phục vụ các lễ hội của năm tới đều có xu hướng tăng. Dự báo, tháng 11 và 12 năm nay, nhu cầu nhập khẩu thủy sản của Mỹ cũng sẽ khả quan hơn.Trong tháng 8 và tháng 9, chỉ số niềm tin người tiêu dùng (CCI) tại Hoa Kỳ đã tăng 10% so với thời điểm đầu năm nay. Điều này cùng với thời điểm mùa lễ hội cuối năm sẽ là những tín hiệu tích cực đối với triển vọng tăng trưởng tiêu dùng hàng hóa nói chung, thủy sản nói riêng trong quý 4/2023. ""Dự báo xuất khẩu cá tra và tôm trong những tháng tới sẽ tiến triển tốt hơn",1
"Phía Nga chưa công bố chi tiết cụ thể của kế hoạch hoán đổi tài sản này, nhưng ông Siluanov và CBR cho biết kế hoạch sẽ được nêu rõ trong một sắc lệnh có chữ ký của ông Putin.Cũng theo CBR, việc hoán đổi tài sản sẽ mang tính chất tự nguyện - một tuyên bố được xem là loại trừ khả năng xung công tài sản của các công ty phương Tây để lấy tiền bồi thường cho nhà đầu tư Nga",0
" Nhịp tăng đáng kể nhất là khoảng từ 10h40 tới 11h05, chỉ số vọt từ đáy lên đỉnh cao nhất tăng 0,38% tương đương tăng hơn 4 điểm trước khi tụt trở lại chỉ còn 1,33 điểm. May là VHM, VCB còn giữ giá được, nếu không chỉ số đã cắm đầu xuống vùng đỏ",-1
" Mặc dù thị trường có thể chững lại về mặt điểm số nhưng diễn biến thị trường sẽ có sự phân hóa theo KQKD quý III của các doanh nghiệp và các nhóm cổ phiếu sẽ tiếp tục có xu hướng luân phiên hồi phục.Đối với các nhà đầu tư đã thực hiện giải ngân trong các phiên tuần trước tiếp tục duy trì trạng thái nắm giữ và nên đặt các lệnh trailing stoploss tại điểm hòa vốn để đảm bảo an toàn cho danh mục.Đối với các hoạt động mua trading, nhà đầu tư xem xét mở vị thế mua đón đầu ở các nhóm cổ phiếu chưa tăng, đang cân bằng trở lại sau nhịp giảm mạnh trước đó. Lưu ý đến triển vọng lợi nhuận quý 3 của doanh nghiệp để tránh các cú sụt giảm bất ngờ do KQKD kém triển vọng”",1
Uỷ ban Chứng khoán Nhà nước (SSC) đã ban hành quyết định về việc xử phạt vi phạm hành chính đối với Công ty cổ phần Sản xuất và Thương mại Nam Hoa (mã NHT-HOSE) với tổng số tiền là 120 triệu đồng,0
"Trạng thái swap âm VND-USD tiếp tục được duy trì và áp lực tỷ giá giai đoạn Q4/2023 bắt đầu căng thẳng hơn, không loại trừ khả năng SBV có thể sẽ tiếp tục hoạt động phát hành tín phiếu trên thị trường mở OMO và sử dụng các công cụ mạnh mẽ hơn để cân bằn thanh khoản và ổn định các biến số vĩ mô của nền kinh tế",0
"Ngoài ra, vẫn còn nhiều yếu tố khác có thể ảnh hưởng tới thị trường hàng hóa. Ông Honma của Sumitomo Corporation Global Research cảnh báo rằng ""chủ nghĩa dân tộc đối với tài nguyên"" có thể sẽ gia tăng tại một số quốc gia trong năm nay",0
"Khi được hỏi về Bitcoin, ông Buffett ví việc chứng kiến các nhà đầu tư mua tiền ảo với việc chứng kiến những người đánh bạc khi ông đi hưởng tuần trăng mật ở Las Vegas những năm 1950.“Tôi đã nhìn họ - những người đã bay hàng nghìn dặm đến đây để làm một việc kém thông minh nhanh nhất có thể. Họ cho rằng đây là một việc rất hấp dẫn",0
" Tuy nhiên hôm nay đà tăng giá chững lại thấy rõ, nhiều mã bị xả quay đầu giảm với thanh khoản lớn",-1
" Ước tính chi phí tín dụng ở mức 1,5% cho năm 2023, trong đó chi phí tín dụng ở nhóm NHTMNN là 1,34% (so với 1,42% trong Q1/2023) và ở nhóm NHTMCP là 1,63% (so với 1,5% trong Q1/2023).Trong bối cảnh còn nhiều thách thức, SSI Research duy trì khuyến nghị trung lập đối với cổ phiếu ngành ngân hàng",0
"Chỉ số Dollar Index đo sức mạnh đồng USD giảm 0,6% trong phiên ngày thứ Hai, còn 103,6 điểm. Sáng nay, chỉ số này hồi nhẹ, dao động gần ngưỡng 103,8 điểm.“Có vẻ như giá vàng đang thực thi tốt sứ mệnh kênh đầu tư an toàn”, chiến lược gia trưởng Bart Melek của TD Securities nhận định với hãng tin Reuters",0
" Thỏa thuận này tiếp tục được Hạ viện và Thượng viện thông qua, và được Tổng thống Biden ký thành luật vào tháng 11/2021.Trong nhiều tháng thảo luận về dự luật cơ sở hạ tầng, Tổng thống Biden đã ca ngợi “khả năng đàm phán khéo léo” của các trợ lý cấp cao và các quan chức Nội các - nhóm do ông Ricchetti lãnh đạo.Ông Ricchetti duy trì mối quan hệ tốt với nhiều đảng viên chủ chốt của đảng Cộng hòa, đặc biệt là ở Đồi Capitol",0
" Top mua ròng có HPG, TCB, VIB, FPT, STB, VNM, MBB, SSI, PLX, VRE",0
"Tuy nhiên, niềm tin của các nhà giao dịch rất dễ lung lay.Ông Henning Gloystein, Giám đốc phụ trách các vấn đề năng lượng, khí hậu và tài nguyên của công ty nghiên cứu Eurasia Group, nói với CNN: “Châu Âu vẫn phải đối mặt với thực tế là chỉ còn rất ít khí đốt của Nga ở châu Âu. Nên bất kỳ sự gián đoạn ngoài kế hoạch nào đều có thể dẫn đến tăng giá đột biến",0
"Trước đó, Công ty cổ phần Vật liệu xây dựng và trang trí nội thất Thành phố Hồ Chí Minh (TP.HCM) bị phạt 85 triệu đồng do không công bố đối với thông tin phải công bố theo quy định pháp luật.Cụ thể: công ty  này không công bố thông tin trên hệ thống CBTT của UBCKNN các tài liệu: Giải trình nguyên nhân lợi nhuận sau thuế thu nhập doanh nghiệp tại Báo cáo kết quả hoạt động kinh doanh của Báo cáo tài chính (BCTC) quý 4/2021 thay đổi từ 10% trở lên so với BCTC quý 4/2020, Báo cáo tình hình quản trị công ty 6 tháng đầu năm 2021; Công ty CBTT không đúng thời hạn trên hệ thống CBTT của UBCKNN các tài liệu: BCTC quý 2/2021, BCTC soát xét 6 tháng đầu năm 2021, Báo cáo tình hình quản trị công ty năm 2021, Báo cáo thường niên năm 2021, Nghị quyết và Biên bản Đại hội đồng cổ đông thường niên năm 2022, Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 14 ngày 31/3/2022, Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 15 ngày 15/4/2022.",0
"Lúc đóng cửa, giá vàng giao ngay tại thị trường New York giảm 29,9 USD/oz, tương đương giảm hơn 1,5%, còn 1.948,5 USD/oz - theo dữ liệu từ Kitco",-1
" Tổng sản lượng thực phẩm không hề giảm. Đây là một cuộc khủng hoảng quyền lợi”, chuyên gia kinh tế trưởng Ludovic Subran của công ty bảo hiểm Allianz, một người từng công tác tại Chương trình Nông lương (FAO) của Liên hợp quốc, phát biểu",0
"Mới đây, HOSE có thông báo về việc giữ nguyên diện cảnh báo với CIG do lợi nhuận sau thuế chưa phân phối đến ngày 30/06/2023 là âm 289,9 tỷ đồng căn cứ trên BCTC hợp nhất soát xét bán niên năm 2023, cổ phiếu chưa đáp ứng được quyết định tại điểm b khoản 4 Điều 37, Quy chế Niêm yết và giao dịch chứng khoán niêm yết.",0
" Sau đó, cuộc khủng hoảng ngân hàng đã thực sự khiến tỷ giá USD đảo chiều”, chiến lược gia trưởng Chris Turner của ngân hàng ING nhận xét.RỦI RO KHI ĐẶT CƯỢC VÀO SỰ MẤT GIÁ CỦA USDDù vậy, đặt cược vào sự mất giá sâu hơn của đồng USD có thể khiến nhà đầu tư “trở tay không kịp” trong trường hợp một cuộc khủng hoảng nữa bất ngờ xảy đến và thị trường đổ xô mua bạc xanh như một “hầm trú ẩn”",-1
"“Đối mặt với sự thất bại chưa từng có trong lịch sử của trung tâm tài chính Thụy Sỹ, Ethos sẽ tiếp tục bảo vệ lợi ích của các cổ đông thiểu số, bắt đầu từ các quỹ hưu trí Thụy Sỹ”, tổ chức có trụ sở tại Geneva và Zurich cho biết trong một tuyên bố ngày 20/3. “Những ngày tới, chúng tôi sẽ xem xét tất cả các lựa chọn hành động, bao gồm cả hành động pháp lý, để xác định trách nhiệm trong vụ việc này”.Trong khi đó, công ty luật Quinn Emanuel Urquhart & Sullivan của Mỹ cho biết sẽ tổ chức một cuộc họp hội nghị với các trái chủ vào ngày 22/3 cùng với các đại diện từ văn phòng của mình ở Zurich, New York và London để thảo luận về “các phương thức khắc phục khả thi mà các trái chủ nên cân nhắc”.",0
" Mức bán ra đạt 446,2 tỷ đồng, tăng khoảng 60%",1
" Tính đến thời điểm ngày 15/3, số dư hoán đổi tiền tệ của chương trình này mới là 472 triệu USD, so với mức 466 tỷ USD ở thời điểm đầu đại dịch và đỉnh điểm 583 tỷ USD hồi năm 2008.Tuy nhiên, rắc rối mà các ngân hàng tầm trung ở Mỹ đang gặp phải, cộng thêm vụ giải cứu khẩn cấp ở Thuỵ Sỹ vào đêm ngày Chủ nhật, trong đó UBS mua lại Credit Suisse, đã làm dấy lên mối lo ngại về sự thắt chặt dòng vốn trên toàn cầu. Một cuộc thanh khoản như vậy có thể xuất hiện nếu công chúng mất niềm tin vào các ngân hàng và các ngân hàng mất niềm tin lẫn nhau, dẫn tới hạn chế cấp các khoản vay mới.Vấn đề ở Credit Suisse - một trong những định chế tài chính lớn nhất thế giới - đã gây rúng động thị trường tài chính toàn cầu những ngày qua, làm dấy lên nỗi lo về một cuộc khủng hoảng tài chính mới và đe doạ làm chệch hướng nhiệm vụ chống lạm phát của các ngân hàng trung ương.Credit Suisse đã rơi vào tình trạng kẹt thanh khoản nghiêm trọng trong tuần trước, cho tới khi được Ngân hàng Trung ương Thuỵ Sỹ (SNB) tung cho một “phao cứu sinh” là khoản vay lên tới 50 tỷ Franc Thuỵ Sỹ, tương đương khoảng 54 tỷ USD",0
", LTD từ Hàn Quốc để thành lập pháp nhân mới là Công ty TNHH Saigontel STS Việt Nam.Saigontel STS Việt Nam có vốn điều lệ 23,5 tỷ đồng (tương ứng 1 triệu USD). Trong đó, Saigontel góp vốn với tư cách là thành viên sáng lập, giá trị trên 11,5 tỷ đồng (tương đương 490 ngàn USD), chiếm 49% vốn điều lệ",0
" Cổ phiếu phân hóa mạnh, độ rộng thị trường thu hẹp với tỉ lệ cổ phiếu tăng giá -giảm giá là 213-246.Giá trị giao dịch trên sàn HOSE đạt 17.915 tỷ đồng, giá trị giao dịch toàn thị trường tính cả 3 sàn đạt 21.033,3 tỷ đồng, Giảm 8,1% so với phiên liền trước, giảm 5,1% so với 5 phiên nhưng tăng 3,3% so với 20 phiên trước đó.Nhà đầu tư nước ngoài bán ròng 727,8 tỷ đồng, tính riêng giao dịch khớp lệnh thì họ mua ròng 323,1 tỷ đồng. Mua ròng khớp lệnh chính của nước ngoài là nhóm Tài nguyên Cơ bản, Dịch vụ tài chính. Top mua ròng khớp lệnh của nước ngoài gồm các mã: HPG, VHM, KDH, SSI, NVL, HSG, VNM, FUEVFVND, GEX, PVD",0
"Kỳ vọng pháp lý dự án được tháo gỡ... mới thuận lợi cho ngân hàng tái tài trợ, tái cơ cấu / kéo dài 2 năm như trên, huy động mới/ phát hành trái phiếu doanh nghiệp trở lại; mở bán và chuyển nhượng/ m&a ",1
"Theo OCH, tại lĩnh vực sản xuất kinh doanh thực phẩm, công ty sẽ tiếp tục cải tiến chất lượng sản phẩm, phát triển thêm sản phẩm mới có tính cạnh tranh cao trên thị trường mà vẫn đảm bảo sức khỏe nhờ nguyên liệu tự nhiên, an toàn.Với thương hiệu Kem Tràng Tiền, công ty triển khai các giải pháp ổn định lại sản xuất nhằm đảm bảo sản lượng cung ứng tốt vào dịp cao điểm mùa hè, thủ tục thanh toán cũng thuận tiện hơn. Thực tế, áp lực cạnh tranh của OCH cũng như Kem Tràng Tiền ngày càng cao khi thị trường xuất hiệu những đối thủ mới với sức lan tỏa mạnh trong lĩnh vực F&B.Với thương hiệu bánh Givral, OCH sẽ tiếp tục phát triển thương hiệu bánh này ra phía Bắc tại Hà Nội; đảm bảo chất lượng bánh vượt trội cùng phân khúc giá với các đối thủ như Fresh Garden hay Hải Hà Kotobuki",0
" Lombard Odier có quan điểm lạc quan về triển vọng tăng giá của Yên, cho rằng Yên sẽ phục hồi lên mức 120 Yên đổi 1 USD trong 12 tháng tới.Nhưng không phải ai cũng cho rằng Yên sẽ tiếp tục tăng giá so với USD.“Tôi thực sự hiểu tại sao thị trường đang giao dịch như thế này và cho rằng đồng Yên sẽ tăng giá lên mức 135 Yên/USD trong ngắn hạn, nhưng có vẻ như đợt tăng này đã hơi quá đà”, chiến lược gia trưởng Shusuke Yamada của BofA Global Research nhận định.Theo ông Yamada, bất kỳ thay đổi nào đối với chính sách YCC của Nhật Bản sẽ chỉ diễn ra từ từ và cuối cùng, khác biệt lớn về lãi suất giữa Nhật Bản và Mỹ vẫn sẽ là nhân tố quan trọng nhất",0
"Nhóm Du lịch và giải trí thu hẹp đáng kể mức lỗ của cùng kỳ năm ngoái (-68%) với nhiều doanh nghiệp đã có lãi trở lại. Tuy vậy, lợi nuận ngành vẫn chưa thực sự bứt phá do chính sách nới lỏng thị thực chỉ có thể tác động mạnh đến thị trường từ năm 2024.Ngành Ngân hàng vẫn duy trì mặt bằng lợi nhuận tốt và chỉ giảm nhẹ -1,3% so với cùng kỳ. Sự giảm tốc của tăng trưởng tín dụng, NIM co hẹp và nợ xấu vẫn trong xu hướng tăng đã hạn chế tăng trưởng chung của nhóm Ngân hàng trong quý vừa qua. Điểm tích cực là thu nhập từ hoạt động dịch vụ hồi phục so với quý trước và CASA đã tạo đáy trong Q1/2023 đối với hầu hết các ngân hàng",-1
" Số tăng giá chỉ có 54 mã tăng trên 1%, và 17 mã trong số này đạt thanh khoản trên 10 tỷ đồng, chưa tới một phần ba.Cùng với các quỹ ETF tăng giải ngân, quỹ Fubon cũng sẽ tăng mua một đợt",1
"Phía bên bán ròng khớp lệnh của nước ngoài là nhóm Ngân hàng. Top bán ròng khớp lệnh của nước ngoài gồm các mã: STB, NLG, KBC, VRE, TPB, SSI, VND, VCI, PVT.Nhà đầu tư Cá nhân mua ròng 247,1 tỷ đồng, trong đó họ mua ròng khớp lệnh là 15,9 tỷ đồng",0
" Với việc kháng cự từ vùng 1125 – 1200 phía trên đều rất dày và mạnh nên rung lắc biến động dự báo sẽ rất mạnh, thích hợp bán hạ tỷ trọng dần hơn so với mua mới.Xu hướng tăng trong ngắn hạn đang rất khó có thể duy trì. Chiến lược giao dịch trong ngắn hạn là nên hạ tỷ trọng cổ phiếu trong các nhịp hồi và theo dõi thật kỹ vùng 1060 – 1065 điểm""",-1
Giá dầu sẽ tăng trở lại mức trên 100 USD/thùng trong năm nay và thị trường dầu lửa toàn cầu có thể đối mặt với vấn đề nguồn cung nghiêm trọng trong năm 2024 khi công suất khai thác dự trữ cạn kiện – ngân hàng Mỹ Goldman Sachs vừa đưa ra dự báo,1
"Báo cáo của IMF kêu gọi Trung Quốc theo đuổi các cải cách mang tính cơ cấu về thị trường và phân bổ lại nguồn vốn giữa các công ty quốc doanh và doanh nghiệp tư nhân. IMF cũng khuyến khích việc phân bổ lại nguồn vốn đầu tư vào hạ tầng và bất động sản sang những lĩnh vực mà định chế có trụ sở ở Washington DC này cho là có năng suất cao hơn như sản xuất hoặc dịch vụ, đồng thời thúc đẩy sáng tạo về tái chế, tái sinh",0
" Sang đến phiên chiều, thị trường bỗng lội dòng tăng điểm mạnh mẽ và kết phiên tại mốc 1,032.43 điểm, tăng hơn 9 điểm so với phiên hôm qua. Độ rộng thị trường nghiêng về phía tích cực với 13/19 ngành tăng điểm, trong đó tài nguyên cơ bản là ngành có mức tăng mạnh nhất. Về giao dịch của khối ngoại, hôm nay khối này tiếp tục mua ròng trên cả hai sàn HSX và HNX. Trong những phiên tới thị trường có thể giằng co quanh ngưỡng 1020-1040""",0
"CÓ THỂ LÀ NĂM CUỐI TECHCOMBANK KHÔNG CHIA CỔ TỨC BẰNG TIỀNCác cổ đông tỏ ra sốt ruột khi nhiều ngân hàng đã chia cổ tức tiền mặt nhưng Techcombank vẫn “án binh bất động” sau nhiều năm.Chủ tịch Techcombank nói: “Tôi nhớ tại đại hội cổ đông năm 2013, tôi đã nói trong 10 năm tới ngân hàng sẽ không chia cổ tức bằng tiền mặt. Năm nay đã là năm thứ 10 và tôi cho rằng đây sẽ là năm cuối cùng không chia cổ tức bằng tiền mặt",-1
"Nhóm doanh nghiệp có câu chuyện turn-around (phục hồi): Kết quả kinh doanh quý 1/2023 càng khẳng định sự hồi phục mạnh mẽ của hãng taxi Vinasun (VNS). Doanh thu Q1-2023 tăng gấp đôi nhưng lợi nhuận tăng gấp 4,3 lần so với cùng kỳ với số lượng xe tham gia kinh doanh luôn đạt 100%, thay vì chỉ 50% trong giai đoạn COVID-19.Mặc dù ghi nhận mức tăng trưởng cao về lợi nhuận sau thuế trong quý 1, nhưng hiện VNS vẫn đang bám sát kế hoạch lợi nhuận cả năm được đưa ra trong tài liệu chuẩn bị cho ĐHĐCĐ 2023 (dự kiến diễn ra vào ngày 25/4 tới đây) với tỷ lệ hoàn thành gần 26%",0
" Yuanta cho rằng đà hồi phục của lĩnh vực sản xuất công nghiệp sẽ được duy trì nhờ tín hiệu tích cực từ dòng vốn FDI. Công nghiệp chế biến chế tạo đóng vai trò then chốt trong lĩnh vực sản xuất công nghiệp đã và đang ghi nhận dòng vốn FDI mạnh mẽ, trong 7,94 tỷ USD vốn FDI đăng ký cấp mới 7T2023 thì ngành công nghiệp chế biến chế tạo chiếm 85,3%.Dù nhu cầu tiêu dùng trong nước đang tăng chậm trở lại nhưng lạm phát tháng 7 vẫn tăng so với tháng 6 chủ yếu do ảnh hưởng của việc thiếu điện và nhu cầu ăn uống, vui chơi giải trí tăng trong kỳ nghỉ hè",1
"Tốc độ phá rừng để trồng cọ ở Indonesia hiện nay chỉ bằng khoảng 1/5 so với ở thời kỳ đỉnh điểm, nhờ hành động của Chính phủ và sáng kiến tự nguyện của các doanh nghiệp nhằm giảm bớt việc phá rừng. Nếu tiêu chuẩn mà các công ty dầu cọ đang theo đuổi hiện nay được các công ty khai mỏ nickel áp dụng, thì nhiều mỏ nickel sẽ không được khai thác vì nằm ở những khu rừng có mức độ đa dạng sinh học cao, bà Hurowitz nhấn mạnh. Các mỏ nickel ở Indonesia thường được tìm thấy ở những khu rừng rậm có độ đa dạng sinh học cao vì hàm lượng kim loại cao trong đất ở những nơi như vậy khiến cho canh tác nông nghiệp trở thành việc không thể.“Sự mất mát đa dạng sinh học là vấn đề lớn nhất liên quan đến ngành khai mỏ nickel ở Indonesia",0
"Lãi suất tiết kiệm trực tuyến (online) vẫn cao hơn so với gửi tại quầy nhưng chênh lệc không đáng kể, chỉ từ 0,2% đến cao nhất là 0,7% ở một số kỳ hạn",0
Hãy cứ giữ ở đó có phải tốt hơn không”,0
" Ngay cả các trụ kéo hàng đầu là VCB, VHM cũng lùi giá hơn 1% trong những phút cuối",0
"Số cổ phiếu trên sẽ bị hạn chế chuyển nhượng trong 3 năm, được giải tỏa theo lộ trình: 30% được tự do chuyển nhượng sau 1 năm; 30% sau 2 năm; và 40% tự do chuyển nhượng sau 3 năm kể từ ngày kết thúc đợt chào bán cổ phiếu quỹ. Thời gian dự kiến thực hiện trong năm 2024.",0
"Bà Daly nói bà quan tâm nhiều nhất đến lạm phát giá dịch vụ, cho rằng đây là thước đo phản ánh chuẩn xác nhất áp lực giá cả tiềm ẩn trong nền kinh tế một khi không tính đến giá năng lượng, lương thực-thực phẩm và nhà ở",0
" Giá bán bình quân đất nền từ 15 – 55 triệu/m2, ổn định theo quý.Khác với giai đoạn trước, đến cuối Quý 3/2023, thị trường không còn ghi nhận được việc các sản phẩm bất động sản chào bán mới bị cắt giảm giá sâu, thậm chí giá bán mới hàng sơ cấp đã bắt đầu tăng nhẹ 2%-5%",1
" Theo các chuyên gia tham gia cuộc khảo sát, việc nguồn cung dầu bị siết chặt là rủi ro lớn nhất đối với triển vọng lạm phát",-1
" Số tiền thu được sẽ được chuyển đến sáng kiến ​​viện trợ lương thực toàn cầu “1 Billion Meals Endowment “của tiểu vương Sheikh Mohammed bin Rashid - người trị vì Dubai, một tiểu vương quốc thuộc UAE.UAE thường bán đấu giá những biển số xe quý hiếm - một thứ được giới siêu giàu ở nước này sử dụng để thể hiện địa vị và sự giàu có của họ - để lấy tiền làm từ thiện",0
" Thị trường trong nước bước vào giai đoạn thiếu vắng thông tin. Khả năng khối ngoại và các ETF chủ đạo có thể sẽ tiếp tục bán ròng khi các rủi ro tiêu cực vĩ mô trên thế giới vẫn còn rất khó lường, VN-Index quay trở lại ngưỡng 1.030 điểm và các mốc thấp hơn đã thiết lập trước đó.Bất ổn trong hệ thống ngân hàng tại Hoa Kỳ tiếp tục quay trở lại sau vụ sụp đổ tiếp theo của First Republic Bank, điều này có thể sẽ khiến thị trường chứng kiến các ngân hàng địa phương tiếp theo đứng trước nguy cơ đổ vỡ",0
" Chúng tôi luôn biết đâu là điểm dừng, điểm tới hạn của mình",0
Tối đa hóa và bảo toàn lợi nhuận từng mã thì tự khắc đảm bảo được danh mục chung. Đã là đầu cơ ngắn hạn thì 1% lợi nhuận cũng rất quý,0
" So với mức trung bình khoảng 25-26 ngàn tỷ đồng/phiên của các tuần tại đỉnh, mức thanh khoản này vẫn còn kém. Tuy nhiên giá điều chỉnh khá nhẹ đã xuất hiện cầu bắt đáy với giao dịch sôi động như vậy cho thấy dòng tiền đứng ngoài là lớn.Điểm trừ hôm nay là khối ngoại vẫn tiếp tục rút tiền về. Khoảng 376 tỷ đồng bán ròng trên HoSE là con số lớn, sau khi phiên đầu tuần đã là -456 tỷ đồng chỉ riêng với cổ phiếu",1
"Trong 6 tháng đầu năm, tăng trưởng kinh tế đạt 3,7% so với cùng kỳ, mức thấp thứ hai trong giai đoạn 2021-2023. Trong đó, lĩnh vực dịch vụ tăng 6,3% theo sau là nông – lâm – thủy sản tăng 3,1%, công nghiệp và xây dựng tăng 1,1%.Bước sang giai đoạn 6 tháng cuối năm, với hàng loạt chính sách hỗ trợ được ban hành trong thời gian qua sẽ góp phần gỡ dần các nút thắt hiện nay của nền kinh tế",1
" Cả sàn chỉ có 64 mã đạt mức tăng trên 1%, trong đó 19 mã có giao dịch từ 10 tỷ đồng thanh khoản trở lên. VRE tăng 5,81%, NVL tăng 1,59%, HDB tăng 3,87% cùng với SSI, STB là các mã đáng kể nhất",1
Các chuyên gia phân tích cho biết các công ty và nhà đầu tư đã trở nên thận trọng hơn trong nửa cuối năm do những bất ổn trên thị trường vốn toàn cầu và trong nước,0
"Những lo lắng cho phiên đáo hạn phái sinh đã trở nên thừa thãi khi chỉ số được đánh dựng thốc lên vào phiên hôm nay. Cầu chủ động ồ ạt vào cuối phiên đã có lúc đẩy Vn-Index tăng lên 11 điểm song kết phiên vẫn dịu lại với mức tăng 7,87 điểm. Thanh khoản ba sàn hôm nay khớp 13.600 tỷ đồng, giảm nhẹ so với phiên hôm qua.Nhà đầu tư nước ngoài mua ròng 137,7 tỷ đồng, tính riêng giao dịch khớp lệnh thì họ mua ròng 119,2 tỷ đồng",1
"Với mức phí 20.000 Yên Nhật (khoảng 144 USD), Exit sẽ liên hệ với chủ lao động của khách hàng để thông báo cho họ về quyết định muốn nghỉ việc. Điều này giúp khách hàng của Exit tránh phải đối diện căng thẳng với cấp trên.Kể từ khi ra mắt vào năm 2017, mô hình kinh doanh của Exit đã được khoảng 20 công ty khác áp dụng theo, tạo ra một ngành công nghiệp trả tiền để hỗ trợ xin nghỉ việc ở Nhật Bản",0
" Lúc gần 10h trưa nay theo giờ Việt Nam, giá vàng giao ngay tại thị trường châu Á tăng 3,7 USD/oz so với đóng cửa phiên Mỹ, đứng ở 1.858 USD/oz.Mức giá này tương đương 53,2 triệu đồng/lượng nếu được quy đổi theo tỷ giá USD bán ra tại ngân hàng Vietcombank.Giá vàng “đang đuối sức trước khi đón báo cáo chỉ số giá tiêu dùng (CPI) vào ngày mai” - chiến lược gia cấp cao Bob Haberkorn của RJO Futures nhận định.Theo một cuộc khảo sát của hãng tin Dow Jones, giới chuyên gia kinh tế đang dự báo CPI toàn phần tháng 1 tăng 0,4% so với tháng 12 và tăng 6,2% so với cùng kỳ năm trước, CPI lõi - thước đo không bao gồm giá thực phẩm và năng lượng - được dự báo tăng tương ứng 0,3% và 5,5%",1
" Vấn đề là tốc độ chậm, F1 lại chiết khấu quá rộng nên không thể Short được. Thứ nữa là không có setup đủ tiêu chuẩn nào vì VN30 dao động trong biên độ khá rộng giữa các ngưỡng xác định trước. Duy nhất một điểm vào Long đạt yêu cầu là đầu giờ chiều khi VN30 chạm tới hỗ trợ 1048.xx và basis chiết khấu 6 điểm",0
"Theo đó, VIP bị phạt 50 triệu đồng theo quy định tại điểm a khoản 3 Điều 42 Nghị định số 156/2020/NĐ-CP ngày 31/12/2020 của Chính phủ quy định xử phạt vi phạm hành chính trong lĩnh vực chứng khoán và thị trường chứng khoán (Nghị định số 156/2020/NĐ-CP) do công bố thông tin không đúng thời hạn theo quy định pháp luật.Cụ thể: công ty công bố thông tin không đúng thời hạn trên hệ thống công bố thông tin của UBCKNN và trên trang thông tin điện tử của Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh đối với nội dung: Thay đổi số cổ phiếu có quyền biểu quyết theo công văn số 341/VP-CV-CBTT ngày 19/10/2021 do hoàn tất việc bán cổ phiếu quỹ năm 2021.Tiếp theo, VIP bị phạt 100 triệu đồng theo quy định tại điểm a khoản 5 Điều 15 Nghị định số 156/2020/NĐ-CP được sửa đổi, bổ sung theo quy định tại khoản 13 Điều 1 Nghị định số 128/2021/NĐ-CP ngày 30/12/2021 của Chính phủ sửa đổi, bổ sung một số điều của Nghị định số 156/2020/NĐ-CP do không đảm bảo cơ cấu, số lượng thành viên Hội đồng quản trị độc lập",0
" Hệ quả là, nhu cầu khí/LNG cho công nghiệp và phát điện sẽ khó để dự báo chính xác trong thời gian tới",0
